user_id,product_id,interaction_type,interaction_score,rating,review_sentiment,timestamp,session_id
300,87,view,1,,,2024-04-07 06:57:56,c04feb84cbc0
467,32,view,1,,,2024-02-16 02:26:11,e317de8995a5
315,149,view,1,,,2024-12-31 11:08:01,951183b8dacf
294,146,view,1,,,2024-02-25 17:00:09,4cb3d4b71eeb
242,149,add_to_cart,3,3,neutral,2024-07-17 23:54:57,9a9c075c2880
183,132,click,2,,,2025-12-11 23:29:07,26e982b8b67a
486,121,click,2,,,2025-01-13 01:55:35,0c0e27ed749c
387,151,click,2,,,2025-04-10 03:50:55,fb8a9dca7ec9
194,100,view,1,,,2024-06-19 04:43:43,2ba93affed12
202,70,click,2,,,2025-10-23 03:32:34,0df7c00775f1
452,68,view,1,,,2024-01-06 04:31:29,7f9fde5cc739
286,100,view,1,,,2025-02-05 09:04:02,461a327daa72
305,43,view,1,,,2025-10-28 02:35:47,9f883d5e6e66
68,174,purchase,5,4,positive,2024-01-04 16:29:35,1df1bb227f8f
157,16,click,2,,,2024-03-31 20:25:02,7c0f48867633
206,125,click,2,,,2025-07-04 08:21:32,b8c33dd1246b
169,29,view,1,,,2025-06-19 21:25:49,ac1b9ca20629
471,151,purchase,5,5,positive,2024-06-17 13:42:11,5f1ee34459a9
342,110,view,1,,,2024-12-30 23:12:17,b8cdd6aba64f
268,21,view,1,,,2025-10-09 23:07:34,68eae47915d6
332,49,view,1,,,2025-01-13 15:22:25,9207461575e0
198,41,click,2,,,2025-11-13 21:14:25,5e247612eb6d
485,81,view,1,,,2025-04-29 18:24:40,2c78e24276a4
391,62,click,2,,,2024-04-15 08:41:09,08656e010100
380,102,view,1,,,2025-05-22 13:26:26,31e5fbcefd98
276,49,view,1,,,2025-09-17 21:05:34,995eb405c350
287,61,view,1,,,2025-11-02 22:11:25,72adf3c44391
16,182,click,2,,,2025-04-12 21:44:49,4db778c3486c
251,78,view,1,,,2024-09-12 13:48:31,aa33586b08b7
140,52,click,2,,,2025-05-23 03:14:10,b011eed84611
231,10,view,1,,,2025-04-02 01:45:28,d453d9d8f70c
488,148,purchase,5,4,positive,2024-02-22 16:51:20,ec27803deff1
309,91,purchase,5,4,positive,2025-01-07 06:19:47,74f5f9fbaa73
485,91,view,1,,,2025-12-22 22:27:19,d62d00bd928d
17,198,click,2,,,2024-01-17 11:53:09,57eaaf27785e
176,26,click,2,,,2025-10-21 08:59:03,dc5d6d045693
374,4,click,2,,,2025-08-02 07:03:36,45339f084caf
11,74,click,2,,,2025-01-20 23:07:35,fd944919d841
495,110,click,2,,,2024-08-03 20:41:19,377dc5d0c0cd
456,130,add_to_cart,3,,,2025-09-17 08:27:56,6a99deaf09d3
54,129,click,2,,,2025-01-28 05:10:48,66a28c3252af
234,18,click,2,,,2024-11-25 14:19:59,e060dfb3579b
488,151,view,1,,,2024-09-05 18:21:10,c7586184a4a1
260,114,view,1,,,2024-08-27 09:18:59,ff0d218c3b99
391,69,view,1,,,2025-10-29 05:08:08,7ead43fa8eff
170,159,view,1,,,2025-12-10 01:52:39,e182b5bfdd41
57,99,view,1,,,2025-01-05 13:03:42,4219561dce68
356,104,click,2,,,2024-04-21 12:21:02,b3954d7054f8
431,31,view,1,,,2025-01-16 00:24:11,5d09e04e3260
389,33,view,1,,,2025-05-18 17:21:12,b4e2e9b9ed1f
85,5,click,2,,,2024-11-10 01:20:35,b20cf137a2db
14,75,view,1,,,2025-06-24 08:34:22,5224a896856f
179,144,click,2,,,2025-11-11 03:37:52,9456a3e4253c
189,114,view,1,,,2025-09-09 08:09:43,a69e737123ed
143,60,view,1,,,2025-02-15 08:41:19,0f71e3e0a105
165,59,purchase,5,1,negative,2025-09-30 03:22:10,dab59e602c5c
64,17,view,1,,,2025-07-05 11:06:18,7774ca6017ae
473,70,click,2,,,2024-01-02 18:15:05,2c07305b599c
3,117,view,1,,,2024-12-11 07:14:58,27b63e60392f
190,175,view,1,,,2025-10-31 02:37:41,fe40ccfc4765
63,61,view,1,,,2025-08-25 08:24:03,32e70fdc9eae
21,197,view,1,,,2024-11-15 07:54:31,6b4dfcb6a80e
269,46,click,2,,,2025-01-25 22:14:22,073cc1d17509
339,192,click,2,,,2024-04-29 12:19:20,065bd197610f
233,191,view,1,,,2025-04-02 05:59:01,2e6681f9c7ab
365,175,add_to_cart,3,,,2025-09-11 00:27:10,cde7c81c0371
437,153,view,1,,,2024-05-31 09:18:52,f7496373c746
416,153,purchase,5,4,positive,2025-12-30 20:19:04,b25b972dbe00
188,30,add_to_cart,3,,,2025-06-02 01:42:30,4c417b730365
496,171,view,1,,,2024-02-21 23:36:21,7cc40267a424
467,21,view,1,,,2025-03-31 21:53:56,7c8c50d4369f
382,91,click,2,,,2025-04-03 08:05:27,7e62f18289aa
29,178,add_to_cart,3,,,2025-03-09 14:26:47,b7a7e6a0078d
166,158,view,1,,,2025-05-08 08:35:40,1278d8075f4c
55,15,click,2,,,2024-07-18 18:16:33,449cad39887e
32,41,view,1,,,2025-09-08 03:35:03,da13c745a628
31,173,view,1,,,2024-03-18 08:43:38,1635db814a1f
210,127,view,1,,,2024-04-24 16:34:18,e7d6a7a3b610
246,1,view,1,,,2024-04-30 23:22:54,46cf0e2c1d94
452,63,view,1,,,2024-11-29 23:18:18,17b252e1f68e
110,84,view,1,,,2025-11-09 08:20:54,a4e1c237aca2
408,46,purchase,5,4,positive,2025-03-18 07:41:14,011ef981d182
369,7,click,2,,,2024-06-12 14:58:21,cea9335d8495
263,172,view,1,,,2025-07-12 16:31:49,bf5681e69896
209,141,purchase,5,3,neutral,2025-11-17 11:43:57,253ab181bfcb
225,188,view,1,,,2024-02-25 19:36:56,50edea249545
203,60,click,2,,,2024-09-04 10:31:31,240097ac27e5
262,159,view,1,,,2025-01-09 18:18:24,f965544aca49
65,136,add_to_cart,3,,,2024-12-29 00:50:22,2c6326aa3fad
457,135,click,2,,,2024-12-04 12:35:19,030fc942a392
318,7,view,1,,,2025-09-09 21:55:30,cf704b7356fb
360,111,view,1,,,2024-02-20 05:28:37,b6d47bcbf8c6
122,163,view,1,,,2025-11-02 23:19:53,9169f8d95111
70,4,add_to_cart,3,,,2024-10-25 04:00:15,313e0ebc14b4
225,186,view,1,,,2024-01-04 07:18:42,39be09fca4cd
167,111,view,1,,,2025-05-02 04:02:23,13789e6c72e7
498,178,add_to_cart,3,,,2024-08-03 13:44:19,90a9780c152b
114,176,purchase,5,4,positive,2024-12-03 08:36:34,3270e884e126
468,133,view,1,,,2025-11-21 20:52:15,5cced0cf014b
35,3,purchase,5,4,positive,2024-05-25 02:02:06,5381363efad4
60,29,add_to_cart,3,,,2025-12-09 20:26:44,bf09e8f29e4f
335,184,view,1,,,2025-10-08 08:33:52,72d3bafb192b
191,140,view,1,,,2024-01-24 10:27:13,154e3a26daa1
226,155,click,2,,,2025-01-21 14:17:03,8881a4736f1d
5,176,click,2,,,2024-10-17 02:12:03,15c82cc8e2da
19,32,add_to_cart,3,2,negative,2025-08-22 23:19:44,f72dc53bd4cf
98,28,click,2,,,2025-12-25 12:13:58,b3b5201a53fa
479,125,click,2,,,2025-11-10 01:18:48,021666861faa
205,28,view,1,,,2024-10-24 09:19:11,8dd66314198e
332,56,view,1,,,2024-03-08 21:06:51,9263e94f8975
248,151,add_to_cart,3,,,2024-10-09 03:07:40,2bdd0c2d640d
39,52,view,1,,,2025-02-08 15:48:18,452842b6c3ac
129,113,view,1,,,2024-05-14 02:34:59,39dc0e7f1819
233,69,click,2,,,2024-07-14 02:17:58,7036b18d4257
414,136,click,2,,,2025-06-03 15:46:14,791e7ca468a4
34,127,view,1,,,2024-05-03 21:21:45,547f7bd25862
58,117,view,1,,,2024-03-10 06:25:45,a2178a5d7bce
204,190,view,1,,,2024-04-25 11:54:46,9373207e4c41
481,111,click,2,,,2024-07-11 19:55:19,8c22223adc07
78,33,add_to_cart,3,,,2025-12-02 08:09:49,1cae35436cf4
450,11,click,2,,,2025-01-31 04:10:10,0e91bbba0b6b
49,1,view,1,,,2025-02-14 03:06:30,ee8a949adbdc
354,194,view,1,,,2025-03-09 16:46:19,f703d3ee4904
275,17,view,1,,,2025-08-19 13:33:58,3aa9d2c056fa
405,142,click,2,,,2025-12-13 11:58:32,851bf3e492cb
443,188,add_to_cart,3,,,2025-11-25 13:52:15,80f61e84960c
206,131,click,2,,,2025-04-12 04:17:10,39ccb81100e1
128,133,click,2,,,2024-01-15 01:43:53,023c88005052
166,133,view,1,,,2025-05-23 06:36:37,2f556908febe
466,11,click,2,,,2024-07-26 23:36:28,9c000f37d416
9,85,click,2,,,2024-01-20 13:03:25,f9204a34ed54
175,142,add_to_cart,3,5,positive,2024-02-07 10:58:23,3dd66e36e626
174,147,view,1,,,2025-05-13 07:46:52,41baa291b4c8
266,169,view,1,,,2025-09-14 22:35:39,c86230f8d2ef
303,111,purchase,5,5,positive,2024-02-23 04:41:38,8192b66e705a
50,126,click,2,,,2024-11-20 16:27:06,8688660f7cd2
12,163,view,1,,,2025-12-09 19:54:45,71779b7ca7b2
490,111,purchase,5,5,positive,2025-08-25 13:34:55,96edca185c4c
133,74,view,1,,,2025-06-16 09:11:24,281635ca6c21
371,145,click,2,,,2024-05-27 16:34:39,10305ad10591
204,14,view,1,,,2025-09-20 03:44:27,1d5d2f7d2a72
137,144,click,2,,,2024-07-23 15:14:48,c9a222c6e3a3
300,186,view,1,,,2024-02-28 03:20:11,035f19639c2c
434,34,add_to_cart,3,3,neutral,2024-03-02 09:19:05,ebe090b94c7f
371,191,view,1,,,2024-11-20 02:09:36,1277c89f8102
496,127,click,2,,,2025-11-08 01:43:15,f12466dbaff0
62,101,view,1,,,2025-10-22 16:43:16,24349026d9cd
441,162,view,1,,,2024-01-18 15:09:03,d48c8a7af3c0
147,160,view,1,,,2024-02-14 12:54:06,790d6afc67e1
156,198,click,2,,,2025-08-08 11:52:48,110d6cfde871
203,40,view,1,,,2024-09-30 04:20:32,7d5def06cf6b
21,175,add_to_cart,3,,,2025-03-13 17:07:41,74224a1250de
450,141,click,2,,,2025-10-19 21:35:41,fe30f33d2210
116,109,purchase,5,5,positive,2025-03-05 04:54:43,9dc353846cd1
470,50,view,1,,,2024-05-24 17:48:06,34c73203fc20
212,146,click,2,,,2025-03-17 13:48:08,d2b8cdf3bba5
187,200,view,1,,,2024-07-14 04:29:10,b554343b6330
165,41,click,2,,,2024-01-11 08:19:25,b4dee5599c82
353,198,view,1,,,2024-07-09 14:35:26,fa2d19b704f2
160,10,click,2,,,2024-10-13 14:31:45,f7f6cd9ce503
139,72,add_to_cart,3,,,2025-01-03 00:45:31,42f8accb6f4c
264,33,view,1,,,2024-05-13 14:01:32,953123bebe6f
8,91,view,1,,,2025-04-21 07:20:14,70ca91274c13
101,126,add_to_cart,3,,,2024-12-04 08:00:22,19961e94fd14
353,181,view,1,,,2024-07-02 06:32:42,6de22b743cce
43,121,view,1,,,2025-12-04 12:52:06,422dd3a0ac2a
131,179,click,2,,,2025-04-16 17:34:31,84c7d6038ab9
361,89,purchase,5,5,positive,2024-12-31 07:01:04,0e7ec0df051b
428,168,view,1,,,2025-08-31 12:05:38,c5079467a221
476,35,add_to_cart,3,5,positive,2025-01-21 03:14:25,717f6766f4bd
42,7,view,1,,,2025-03-14 02:15:05,6ecb2e549cde
152,101,view,1,,,2024-10-27 06:16:25,e3a403d79240
339,74,view,1,,,2024-06-22 08:55:57,f5e01d9140bf
398,14,view,1,,,2025-11-14 16:24:44,0d744569e0fc
430,179,view,1,,,2024-02-26 20:59:02,5f999884153d
16,48,purchase,5,5,positive,2024-04-06 01:51:56,4adf5e0108a5
424,160,purchase,5,5,positive,2025-05-09 21:18:31,7081972357f0
26,109,click,2,,,2025-08-01 10:01:13,5b7d867eb906
132,42,click,2,,,2025-07-07 08:39:56,ef7c5997dfbd
475,103,view,1,,,2025-03-04 05:03:20,307a5936e0dc
118,115,click,2,,,2025-10-19 06:01:13,766fe1223d66
286,101,click,2,,,2025-05-13 23:24:29,39d5d35107a8
280,97,click,2,,,2025-08-07 19:43:41,c9608d324ecd
178,49,add_to_cart,3,,,2024-08-07 10:12:22,9eae7dad6e70
73,179,click,2,,,2025-04-23 10:25:30,e74809b1055c
67,174,view,1,,,2025-08-16 13:16:35,fe4485bd4a6e
253,78,view,1,,,2024-07-14 22:21:27,dce12dbe33ec
186,55,view,1,,,2024-03-23 20:06:49,8fe6760151be
338,135,add_to_cart,3,2,negative,2025-12-19 21:53:48,7daccacde9ea
145,160,purchase,5,3,neutral,2024-10-20 23:02:20,88006dc04258
98,26,click,2,,,2025-02-18 22:46:27,c853629f92c4
251,33,add_to_cart,3,5,positive,2025-08-11 20:23:12,6a06f7ab8d77
384,74,view,1,,,2025-11-30 05:14:01,6a9abd30865a
353,151,click,2,,,2024-07-10 12:39:39,6c7454ef1068
189,153,view,1,,,2025-08-07 17:30:54,9beda4fe9a00
244,91,click,2,,,2025-07-15 00:01:40,74183bd1e0e3
425,144,click,2,,,2024-07-06 11:02:05,d2e60efb1f6d
67,14,view,1,,,2025-12-26 05:37:21,d5aac1092d61
163,105,add_to_cart,3,,,2025-06-30 20:57:01,58bd0adaeba5
331,19,view,1,,,2024-12-11 17:22:07,f01f4a54751e
331,5,click,2,,,2025-08-14 15:23:00,aa2f27a5ef23
292,61,view,1,,,2024-11-17 18:27:29,5da0cfb69e02
383,58,add_to_cart,3,,,2025-07-12 04:32:44,165a66a9b8e4
149,84,purchase,5,4,positive,2025-07-01 00:24:58,2bfa356b8e17
498,88,click,2,,,2024-05-14 07:23:52,ebc02390dcb0
118,86,purchase,5,2,negative,2025-04-25 14:45:37,9fe74d384392
144,65,view,1,,,2024-11-24 04:20:24,9fa66ad43ad9
71,79,click,2,,,2025-08-30 08:22:33,37d4afdef020
299,188,view,1,,,2025-03-13 01:57:02,4290bcc6ef5c
484,127,click,2,,,2025-03-18 21:09:18,fd96a6bf54a4
44,142,click,2,,,2024-04-29 09:11:34,6bb9e0d99102
415,35,view,1,,,2025-03-03 07:21:53,bf839ad828ce
368,6,click,2,,,2024-03-16 15:59:22,b895148507a5
381,33,add_to_cart,3,,,2025-04-08 01:03:09,a4729bce4972
30,87,view,1,,,2025-01-14 09:13:53,2fe7297b51a2
166,139,view,1,,,2025-03-28 14:08:53,03d01a49b15a
393,11,click,2,,,2024-11-04 18:39:17,e372704f8822
228,34,click,2,,,2024-01-07 03:41:17,e5a47c71b7c7
1,162,purchase,5,4,positive,2025-01-10 17:42:22,524e8ce5ca06
461,143,click,2,,,2025-01-10 18:08:30,024f76dbede5
440,165,view,1,,,2025-07-13 18:45:11,d7eb9cc29ad8
355,92,view,1,,,2025-06-30 15:13:54,e8548b259942
338,20,add_to_cart,3,1,negative,2024-09-25 05:26:24,14efa44b0d22
59,195,view,1,,,2024-09-14 18:49:46,29db02451edd
33,47,add_to_cart,3,5,positive,2024-07-01 13:00:24,5a478ffdabb2
168,193,view,1,,,2025-06-08 16:28:44,439680175a75
230,128,view,1,,,2024-07-13 17:12:53,e6beda4d476b
463,34,view,1,,,2025-10-08 23:48:46,9efb278fdd00
394,130,view,1,,,2024-06-09 15:20:55,656a97f2e348
341,152,click,2,,,2025-04-03 11:47:02,37ba5afa8324
225,182,view,1,,,2025-12-09 17:30:54,a1904b24d044
245,45,add_to_cart,3,5,positive,2024-03-07 06:50:07,1d673e7104c6
482,148,click,2,,,2025-01-08 21:22:24,43b0518e751a
432,191,view,1,,,2025-07-03 21:44:31,0a74b52c647f
212,128,add_to_cart,3,3,neutral,2025-10-18 02:02:46,13cce6d5086f
460,24,view,1,,,2025-08-06 02:02:14,08ff08c7aa75
480,81,view,1,,,2024-11-24 16:56:02,3183d95ba97a
257,63,click,2,,,2025-07-25 03:50:51,fd248ef44637
26,56,click,2,,,2024-10-27 11:32:37,b4d73fb3a622
477,147,view,1,,,2024-04-22 03:57:34,95ea8a50ee7e
453,128,click,2,,,2025-11-21 20:37:01,5c5ce03631cd
195,153,click,2,,,2025-01-03 14:13:48,ee3669eb372b
497,105,click,2,,,2025-05-28 13:24:24,5037129d2188
256,81,click,2,,,2024-08-19 02:27:05,773abf9ef040
416,157,view,1,,,2025-07-17 22:02:07,fed020e9a93b
213,19,view,1,,,2024-10-21 06:47:19,f03a2319c045
46,47,click,2,,,2025-06-04 13:02:55,bad9f12e7bec
478,158,view,1,,,2025-12-12 21:19:44,d0b83529df10
226,152,view,1,,,2025-03-26 13:44:30,cc04257b2b5a
445,150,view,1,,,2025-05-03 23:36:40,db8bb8fd27c9
310,101,add_to_cart,3,,,2024-01-13 19:45:59,3f32ed676696
32,52,view,1,,,2025-07-06 06:07:14,8c987b44c2d9
474,169,view,1,,,2024-02-29 23:29:38,c49085a0da6c
200,194,click,2,,,2025-11-06 20:20:33,e17b31d72d6e
380,183,add_to_cart,3,3,neutral,2025-12-07 10:16:23,549b915bbc7b
257,14,click,2,,,2024-10-09 16:26:22,37838cbda8ec
392,193,view,1,,,2025-12-25 01:15:28,0cf627366521
353,192,click,2,,,2025-06-05 01:05:29,f1e721565072
324,126,view,1,,,2024-05-04 08:19:23,289eb033f937
248,42,click,2,,,2025-04-07 16:35:50,bd66a5744346
163,125,view,1,,,2024-12-30 03:18:42,0b7d390e2633
357,90,view,1,,,2025-04-05 09:10:57,c649b159e499
300,10,view,1,,,2024-05-21 11:27:52,48aa383c21f2
356,124,click,2,,,2025-04-12 01:26:32,19a9b106cc4a
477,118,click,2,,,2024-05-22 04:52:19,a5ed7dffb37e
499,123,view,1,,,2025-05-25 04:43:05,d13322c84081
66,146,click,2,,,2025-10-03 02:06:17,84307f76a0f3
54,141,view,1,,,2025-03-20 05:31:08,f9f1752d282f
100,149,view,1,,,2024-05-01 15:18:37,f50e53c07735
33,52,view,1,,,2025-01-23 03:29:47,608600dc59ee
247,9,click,2,,,2024-02-22 08:23:51,57927da6b5f4
270,57,view,1,,,2025-04-03 14:31:24,0ebb799fc6a6
181,193,view,1,,,2024-12-04 10:39:24,38e87e59f2c3
342,94,view,1,,,2025-04-11 01:27:03,4fa55878d719
81,24,view,1,,,2024-04-10 16:46:40,db72013f9004
354,197,click,2,,,2025-11-06 11:00:39,c4c0e5719d10
460,67,click,2,,,2024-04-27 13:34:49,df4417b8a35e
394,111,click,2,,,2024-06-22 01:14:08,8d3f6f036845
409,43,click,2,,,2024-12-06 20:20:31,5a525e1fda5d
270,27,view,1,,,2025-11-25 05:07:56,57a09e5696bd
100,159,view,1,,,2024-05-01 16:08:34,1d6c675e282a
211,53,add_to_cart,3,,,2024-11-16 06:57:00,f35c96b320eb
142,83,view,1,,,2025-06-15 15:02:31,2550fd2802ca
78,63,view,1,,,2024-01-08 14:49:51,d2ed9c2d8fc4
473,141,purchase,5,5,positive,2024-02-08 06:39:03,86e2bc33bfef
270,64,view,1,,,2025-07-28 19:14:39,97894faf9e01
159,90,click,2,,,2025-08-03 08:19:55,2a25219bdca7
347,173,click,2,,,2024-09-05 14:21:35,2dc45a57daab
272,1,click,2,,,2025-05-13 11:05:16,4273a8391311
285,108,view,1,,,2025-01-17 00:14:06,36377a48b365
412,65,view,1,,,2024-03-02 15:44:17,cbba01ef3ab8
302,160,view,1,,,2025-10-06 17:44:25,492d426e82af
197,76,view,1,,,2024-09-13 16:51:33,529fedddda1b
125,60,view,1,,,2024-12-11 00:44:47,79ba6918d6ee
227,126,purchase,5,3,neutral,2025-01-07 10:44:44,cf9be7609149
296,38,view,1,,,2025-11-03 02:31:49,2a42fb8a2fe9
477,44,click,2,,,2025-04-23 13:31:41,29ea04fafe98
474,166,view,1,,,2025-01-11 15:37:30,b2e9d3b2a6f8
149,98,view,1,,,2024-08-31 06:53:32,4760ceb5f1db
26,44,view,1,,,2024-08-13 02:07:19,5ba5d9e922e6
5,166,view,1,,,2024-04-11 09:53:40,5bfda1993b94
385,64,add_to_cart,3,,,2024-11-27 17:06:49,e6673da55121
84,18,view,1,,,2025-04-01 07:45:36,643c3628dd22
250,192,view,1,,,2025-03-20 09:28:12,ba9b8598bd64
273,82,click,2,,,2025-04-16 01:56:49,c5679144e789
286,119,view,1,,,2025-07-13 18:45:05,415282b115eb
119,123,view,1,,,2024-12-08 16:56:35,eeb031bc95dd
331,23,click,2,,,2025-09-18 05:22:56,ec1eb91a5460
154,56,add_to_cart,3,,,2024-12-17 14:37:42,e7d1d7b8f0fe
60,17,purchase,5,3,neutral,2025-09-07 15:59:27,a43b58e3afd7
371,100,view,1,,,2024-12-03 23:36:38,09dbf0fd9b8e
125,82,view,1,,,2025-01-06 23:11:38,10d62a29998c
129,130,view,1,,,2024-12-06 15:52:38,049bb2562686
328,76,view,1,,,2024-07-31 22:48:19,cbaa6e06da6e
264,24,view,1,,,2025-09-24 21:20:57,9174c24fc2d2
38,159,view,1,,,2025-03-01 20:45:56,1f83cffea82a
388,199,view,1,,,2024-10-16 23:03:19,7504b2cde764
253,81,view,1,,,2024-05-25 13:22:20,9826b4f0a964
417,134,add_to_cart,3,,,2024-01-10 13:12:02,31dcd0794ebf
164,173,view,1,,,2024-10-21 23:41:15,a0b8f908866c
165,52,view,1,,,2025-07-20 12:11:57,74bd6fdd86a1
291,15,view,1,,,2025-12-19 21:39:27,c34f37b96e30
95,9,add_to_cart,3,,,2024-12-30 13:17:09,e9665d44c956
53,49,click,2,,,2024-07-10 19:43:16,c73bb82c7917
481,15,click,2,,,2025-08-15 15:23:55,4f67e25a84ff
209,145,view,1,,,2025-09-06 17:24:06,10edac94d99c
100,95,click,2,,,2025-01-01 20:23:51,a1037b23bcd5
161,150,click,2,,,2024-01-16 15:22:15,466cde8cae6c
293,110,click,2,,,2025-07-21 04:35:13,1fcb09bee477
361,59,add_to_cart,3,,,2025-03-11 01:46:15,52d76384eece
251,84,click,2,,,2025-01-26 15:51:05,c3bdc29cb489
334,38,click,2,,,2025-09-03 02:26:16,fbd20fa73dca
244,120,add_to_cart,3,,,2024-02-06 19:38:21,17f55e5a9cd4
302,117,view,1,,,2025-05-13 01:19:22,0cd90ac5627f
417,148,add_to_cart,3,,,2024-11-15 22:39:08,98b46f498c17
14,98,click,2,,,2024-09-10 03:16:34,aa888cb08c11
477,100,click,2,,,2025-08-08 17:04:34,b97f6b274858
29,75,view,1,,,2024-10-09 13:43:13,eb5810aa9d46
339,9,click,2,,,2024-05-02 00:08:48,7f84f6d23ca9
484,187,purchase,5,5,positive,2024-01-22 03:05:26,73991a0eb029
352,194,click,2,,,2025-07-05 23:51:14,6a5c80dfa512
94,38,view,1,,,2024-04-24 17:37:57,d59d8f5ae5ff
230,188,view,1,,,2024-07-03 13:13:06,9fcca0b7b53f
9,86,click,2,,,2025-07-27 02:15:41,ecae2be68099
180,41,view,1,,,2024-12-09 08:54:26,148cf2f8b0a6
164,194,view,1,,,2025-09-14 13:54:50,e8a3395246f2
327,105,click,2,,,2025-04-03 12:10:56,d561514b4cea
403,142,view,1,,,2024-01-27 15:22:44,e31bdd2ad249
260,78,view,1,,,2024-09-12 19:10:17,b640d6f78052
365,178,click,2,,,2025-09-18 08:38:40,9fb3547a5225
2,26,view,1,,,2025-05-01 17:42:45,8b473c204c46
245,47,add_to_cart,3,,,2024-01-26 19:34:45,f0daf377ec68
394,101,view,1,,,2025-09-11 10:33:23,eca64298b8d2
98,105,click,2,,,2024-12-14 07:25:16,0e50f1202d9e
94,141,click,2,,,2024-09-03 15:58:20,dacdfd256f42
199,29,click,2,,,2025-10-05 01:59:39,056127688d97
477,121,view,1,,,2025-03-18 01:57:19,07e9b960e8ea
450,198,view,1,,,2024-08-12 07:21:01,528a9c73f8f4
492,44,view,1,,,2024-06-21 23:19:57,b94cff0571d4
243,82,view,1,,,2025-11-19 11:02:32,d92bd9e637cd
219,145,view,1,,,2025-02-15 00:40:11,0445bfab06a7
191,135,view,1,,,2024-07-21 13:44:35,ce7b58edca88
350,53,purchase,5,4,positive,2025-12-25 23:59:49,01bd4142c8da
391,74,view,1,,,2024-05-05 17:43:18,ac418f84c99f
102,94,view,1,,,2024-11-17 09:06:34,58514a9ca1c8
24,122,view,1,,,2025-12-26 11:39:33,dec0381b5b2b
180,62,click,2,,,2025-07-24 21:38:19,9d0a373adc43
468,84,view,1,,,2025-09-21 19:58:15,34a656b39ac1
2,29,view,1,,,2025-05-26 19:31:40,381b06b00c83
67,166,view,1,,,2024-05-18 21:44:07,9385c9c49161
169,192,click,2,,,2025-04-22 13:38:35,db68924e10ab
378,5,view,1,,,2025-02-23 21:07:58,11844a2defc8
467,21,click,2,,,2024-04-27 11:28:45,21423fb46421
109,132,view,1,,,2024-10-06 10:57:04,0d5425bc2648
402,10,view,1,,,2024-01-17 12:41:27,93c7f5caf1f1
79,8,view,1,,,2024-08-10 08:14:32,ebc74fb35876
44,63,click,2,,,2025-12-28 06:15:34,bdb431f4f026
391,82,view,1,,,2024-10-21 08:36:28,c3de3c8df0c0
8,74,view,1,,,2025-06-12 14:01:39,b71c4ecb3a6d
421,88,click,2,,,2025-05-04 02:12:19,bd272a545059
196,23,view,1,,,2024-08-09 00:04:29,9485a6cf7b52
9,113,click,2,,,2024-10-03 17:47:59,0fe387d452e7
24,53,view,1,,,2024-08-21 16:36:20,1f938659d064
18,142,click,2,,,2024-04-11 01:40:11,2b3921197e0b
321,191,add_to_cart,3,,,2025-06-13 13:07:59,6adae1231585
20,99,view,1,,,2025-09-05 07:49:30,e32e0bd9fc25
158,86,view,1,,,2024-09-27 12:29:16,3282a5f6072c
379,167,add_to_cart,3,,,2025-12-15 19:54:08,5a962652c7d5
348,158,view,1,,,2024-06-17 23:08:11,cdc4ffb62120
207,108,add_to_cart,3,,,2024-09-09 14:18:22,2c1e9716aaef
395,40,view,1,,,2025-02-10 23:39:02,c009707457b9
374,23,view,1,,,2025-08-15 18:39:20,7206787d36a4
396,111,view,1,,,2025-05-17 11:09:41,4747bb6081ab
326,157,click,2,,,2025-07-05 14:58:02,320a0bbedf7b
209,148,click,2,,,2024-01-28 08:30:36,63d511742c5f
395,36,view,1,,,2024-06-13 10:43:31,b5026265d0b3
303,182,click,2,,,2024-07-31 05:17:13,74dfc11fc73c
360,186,click,2,,,2025-08-13 18:41:34,69b5b5e14874
279,107,view,1,,,2024-05-08 17:11:04,015976b5ab00
432,185,view,1,,,2025-03-22 21:21:58,95012e1b5247
193,194,view,1,,,2025-03-26 03:35:14,741efa9a4bce
258,54,view,1,,,2025-10-02 12:18:26,3e3672724ec8
8,129,purchase,5,5,positive,2024-11-11 13:42:29,f04444e1e401
492,40,view,1,,,2024-01-14 20:09:21,f2b46736cf57
118,140,view,1,,,2025-04-13 03:51:15,24a502af5beb
56,141,view,1,,,2024-02-12 10:43:59,b3e7bdbe4ea6
52,54,view,1,,,2024-11-13 13:35:15,cf1350379985
198,95,view,1,,,2024-03-27 18:17:20,8109911614fa
80,57,view,1,,,2024-04-08 19:45:09,7fdf92213bda
226,165,view,1,,,2024-05-13 18:19:34,fdbf4c4c43fc
395,194,purchase,5,4,positive,2025-12-21 16:57:42,a7dec0a05c0a
256,164,click,2,,,2024-08-28 01:39:16,99ba25169301
251,3,click,2,,,2025-05-05 00:16:10,853071038c1f
289,158,click,2,,,2024-04-02 23:59:04,d79fd0cafe6e
239,167,view,1,,,2025-08-12 02:25:57,0bbde8156ef7
173,25,purchase,5,1,negative,2024-08-03 17:32:35,73d8b9593bd8
89,39,view,1,,,2025-12-06 10:39:15,44212abbbcea
395,39,add_to_cart,3,,,2025-10-20 18:55:39,c9db869a8d4b
136,172,view,1,,,2024-11-30 02:23:50,77b177acc852
134,122,click,2,,,2025-01-23 12:52:35,dcf874c85aa3
379,154,add_to_cart,3,,,2025-04-07 23:32:10,b6cc4dfb6b3c
147,95,view,1,,,2025-05-27 12:40:32,328a10f1bcc3
